text,label
Eu to me sentindo mais enganada q os fãs da grávida de taubaté. Tentei jogar Albion: jogo crasha no tutorial e não consigo continuar Tentei pegar twitch prime: me cobraram e não da pra conectar Tentei dar sub num canal: me cobraram e a subscription nunca chegou Ajudaluciabo,0
escrevi textinho tão lindo pra encaixar na fic bem meloso mesmo mas porra não consigo continuar ela nunca vou colocar ele lá ksksks,0
certíssima você! hahaha eu largo pq quando começa me encher eu abandono não consigo continuar,0
quando alguém me trata mal ou com arrogância eu não consigo continuar sendo a mesma com a pessoa nunca mais.,0
vei não consigo continuar consumindo qualquer coisa que seja quando descubro que o produtor da coisa é bolsominion. seja música serviço produto qualquer coisa,0
Mais dia menos dia vou ter de ir ao oftalmologista porque não posso continuar a adiar o inadiável,0
não posso continuar a comer desta maneira,0
Infelizmente não posso continuar devido à sua ignorância...,0
Desculpa não posso continuar a amizade depois disso,0
não posso continuar mentindo pra mim mesmo dizendo que vou mudar. Eu nasci no veneno tenho veneno dentro de mim eu destruo tudo que eu toco e esse é o meu legado. Não tenho nada pra mostrar do modo como eu vivi e ninguém que entrou na minha vida ganhou alguma coisa com isso.,0
enfim todo esse tempo tentando varrer tudo do meu organismo me fez chegar à conclusão de que eventualmente a minha acne vai reaparecer e eu não posso continuar arriscando o funcionamento normal do meu organismo por uma coisa que não diz nada sobre quem eu sou,0
E nesse panorama desolador que temos de achar o caminho de uma ação solidária para reerguer o Rio. Lembro de uma frase de um personagem de Samuel Beckett: não posso continuar  continuo.   ,0
Meus joelhos ficaram assim por conta do sobrepeso só que agora não posso continuar emagrecendo pq não posso fazer exercícios pesados por causa dos joelhos,0
velho minha única meta era pagar o médico pq não posso continuar adiando. isso desde janeiro. vai entrar maio e eu ainda nem mostrei meus exames e to sentindo que to ficando cada vez mais fudida,0
Eu prometo que vou acompanhar a todos os jogos da Conferência Oeste hoje. não posso continuar a cometer o pecado de não assistilos  ,0
não posso continuar negando que fazer comprar me faz bem,0
Eu tenho uma prova terça se eu for mal não posso continuar a matéria... aí é adeus 7 adeus formatura... que pressão hein,0
não posso continuar a ter estes sonhos,0
preciso procurar outro emprego pra ontem não posso continuar onde não sou valorizada.,0
Onde me viste a ofender? Estás a perder a razão meu doce! Não vou admitir uma coisa que não é verdade eu já me dei com a Mariana e sempre lhe disse alguma coisa quando passava por mim. Não é por agora não nos darmos que não posso continuar a ser educada!,0
DESCULPAS GOSTAVA MUITO DAS DUAS. HARI FOI UMA DAS PESSOAS MAIS INCRÍVEIS DENTRO DA CASA não posso continuar VOTANDO DEPOIS DISSO.  ESTAMOS CONTIGO.,0
não posso continuar assim pq se não até a entrega do tdec eu tô ferrada,0
Só sei que preciso tirar a nota máxima nesse trabalho. Julho não quero estar aqui,0
E todos nem imaginam Que no momento em que rio Eu somente penso em morte Em como finalmente morrer Nenhum deles imagina O quanto estou quebrada O quanto não quero estar aqui O quanto estou cansada ,1
A música do Corinthians pra amanhã: choram as rosasporque não quero estar aqui,0
Preso nesse mundo e não quero estar aqui,1
ser adolescente é o que exatamente ? eu não sei se isto é só drama causado pela idade ou se me deva preocupar eu não quero estar aqui so quero ir,1
não quero estar aqui  só queria ir pra minha casa com meu tommynho e minha cama,0
 Por mais que eu fosse adorar conhecêlo não quero estar aqui quando ele chegar. Posso atrapalhar.  Ele não vai pedir.  Ah coma um biscoitinho.  Ele não vai pedir  repetiu Iris mais uma vez. E então porque não pôde evitar acrescentou:  Não vai. pic.twitter.comrRsvyRaKlw,0
Se eu tivesse uma opção pra ir pra um outro lugar eu iria pq eu não quero estar aqui quando esses tiros começarem,0
não quero estar aqui só pra te fazer felixx eu quero é viveeeer ôÔô a vida do jeito que ela tem que seeeer,0
eu simplesmente odeio a minha vida não sei mais quem eu sou não quero estar aqui,1
cada dia minha auto estima cai um pouco cada dia penso em como resolver os problemas cada dia um novo dia pra pensar que não quero estar aqui mas preciso estar .,1
às vezes eu acho que não vale a pena viver . o mundo só te decepciona e te coloca pra baixo as pessoas não prestam o que a gente ganha com isso tudo afinal? qual o propósito? não vejo mais nenhum,1
Essa declaração do Whindersson me fez admirar muito mais. O cara definitivamente mostrou que não vale a pena viver de máscaras. Dinheiro fama glamour e um número alto de seguidores não são sinônimos de felicidade plena.  ,0
Eu só tento dar a visão sabe visão de quem tá quase formado já não vale a pena viver na miséria pra cursar algo que tu curte Graduação PODE ESPERAR O teu sustento não Deixo a ideia aí porque vi um pessoal falando na timeline sobre,0
... Não vale a pena uma vida tão corrida em que não se vê um espaço pra Deus. não vale a pena viver sem sentir o aconchego dos braços do Pai. não vale a pena viver ignorando esse amor inigualável. Não deixe esse amor de lado. Ame quem mais te ama.,0
Tio não vale a pena viver sem spotify,0
Tudo na vida é emprestado.. não vale a pena viver apegado!,0
A vida não vale a pena viver,1
É o seguinte: não pode deixar ninguém se meter entre você e suas paixões na vida se não  não vale a pena viver  Lúcifer,0
não vale a pena viver em um mundo onde o jovem não sabe quem é a Maryl Streep,0
Isso é verdade não vale a pena viver em um lugar que você sabe que uma hora ou outra vai acabar por falta de interesse,0
Exatamente fui nessa onda de sou desapegado e acabei me apegando no fim quem ficou sozinho foi eu não vale a pena viver a vida igual a uma micareta,0
 não vale a pena viver sonhando e se esquecer de viver  (Harry Potter),0
BOA NOITE !!! Você nunca está só A vida é uma preciosidade maravilhosa e devemos fazer de tudo para sermos felizes! Nunca diga que estás só que não vale a pena viver ... O Deus que tudo  ?utmsourceigtwittershareigshidlf9v44iczof8 ,0
Já não tenho spotify premium não vale a pena viver depois desta,0
Girei os calcanhares observandoa com certa atenção.  Sim?  Seja o que for o que o motiva a encontrar Severus lembrese que não vale a pena viver em conflito com a pessoa que apesar de tudo sempre o favoreceu em Hogwarts! A fitei por alguns segundos sorrindo em ironia,0
minha vida chegou em um ponto em q eu só quero dormir e nunca mais acordar ou simplesmente morrer,1
Queria dormir e nunca mais acordar,1
Minha mãe sempre me massacrando quando o assunto é roupa só eu sei da vontade de tomar uns remédios e nunca mais acordar  estragou completamente o meu domingo por um motivo banal,1
mt legal que já acordei com aquela vontade de nunca mais acordar,1
vontade de ir dormir e nunca mais acordar,1
não aguento mais sonhar que estou na Disney e nunca acordar na Disney,0
Me lembra de nunca mais acordar cedo no domingo pra minha mãe não vir me pedir pra ir na feira pra ela.,0
Só quero morrer na minha cama e nunca mais acordar,1
eu sou o tipo de pessoa que não deveria nunca acordar cedo,0
vontade de dormir e nunca mais acordar,1
só de lembrar o tanto de coisa que tenho que fazer quando acordar da vontade de nunca mais acordar,0
ok vou dormir e espero nunca acordar  boa noite.,1
E não há nada melhor do que amar você eu nunca vou te perder. Foi Deus que me deu você é como poder sonhar e nunca acordar .,0
Uma noite de adoração uma palavra que pegou forte. Deus fala o tempo todo. To sabendo que to fazendo tudo errado mas to bem. pq antes tarde do que nunca acordar e perceber q não posso estragar tudo por orgulho ou por capricho,0
Já estão chamando o Pacto de Migração da ONU de Pacto de Suicídio das Nações. Pacto de Migração da ONU  O Pacto de Suicídio das Nações ,0
plano de suicídio : Ir ao psiquiatra ele vai receitar remédios e com esses remédios eu tenho uma overdose. Isso está mais próximo do que nunca de acontecer.,1
Nessas horas eu fico feliz por ter um plano de suicídio,1
Meu plano de suicídio já tá pronto só falta a coragem agora ,1
a cada dia um plano de suicídio diferente,1
Vou voltar colocar meu plano de suicídio em prática,1
Já to preparado pra pular todos os stories da intro de GOT hoje à noite,0
mais do que preparado pra pular stories com áudio estourado e gente cantando,0
Aonde eu vou tem um grilo preparado pra pular em mim,0
ele ta com cara de que ta preparado pra pular numa jugular,0
Pra mim o van dijk cabeceou meio fraco e o alisson n estava preparado pra pular,0
exatamente!!! e toda vez que eu olho pra um ele parece que tá pronto pra pular em mim s,0
O Minho tá pronto pra pular no pescoço do seungmin mds pic.twitter.comE1SNfN6xTi,0
nessa aqui ele tava pronto pra pular no pescoço de alguém pic.twitter.comV9kQu03Tke,0
mais um prérelease comprado já estou pronto pra pular M20 pra economizar grana,0
Eu precisava fazer um video de quando abro a porta da caminhonete e o Luke ja esta ali pronto pra pular no meu colo.,0
pronto pra pular da ponta da terra quando não ficar no grupo final?  ,0
A beira de um abismo estou pronto pra pular . Esse abismo é Deus.,0
completamente Suzana todos sabiam que o cara estava na prancha pronto pra pular ao mar mas por birra o asno adia a demissão em uma tentativa tosca de ridicularizar a emissora e a repórterapresentadora ridículo isso,0
Bom dia meus consagrados quem ta pronto pra pular atras de trio embaixo de chuva??,0
na segunda foto ele pra pronto pra pular na minha perna mas ok,0
Se o Lucas não tivesse me segurado hoje provavelmente eu estaria na salinha de segurança do mineirão. Eu já tava em cima do vidro no 3x2 pronto pra pular no camarote.,0
Por um momento eu achei que o kauan ia bater o carro ontem eu já tava pronto pra pular,0
Película nova no celular. pronto pra pular do prédio de novo. Kkkkkkk sqn,0
pronto pra pular um brejo,0
Fui lá peguei a maior distância que podia e sai correndo em direção a pilha de cadeiras. Quando cheguei perto pronto pra pular  vem um grito de um dos amigos que estavam só assistindo a nossa idiotice:,0
o jimin ficou armadasso pronto pra pular no jin pq ele esqueceu o nome dele aloawoksskso,0
representatividade eh isto eu tava achando que era uma coitada por estar com um pezinho pronto pra pular fora porem é real,0
quase nunca relaxa sempre pronto pra pular só relaxa com golden shower,0
o fuzil do zulu cuspindo fogo pronto pra pular lá na chacrinha dnv,0
hoje tem game of thrones e galera tomem cuidado  beba água  durmam bastante  Não se estressem  evitem sair de casa pq vc não vai querer morrer no dia da estreia da última temporada de got né ?,0
gente nn eh normal querer morrer essa quantidade de vezes por dia apenas nn eh,1
Esse grupo é imbativel Helder usa seus poderes para enlouquecer o Thanos Marilia mostra valores faz ele refletir fazendo ele questionar a própria existencia e querer morrer apenas por ser quem é e o mal que está fazendo e a Rosemary kkk a Rosemary manda ele calar a boca kkkkk,0
pessoas que tem gastrite como vocês conseguem beber e não querer morrer no dia seguinte ?,0
a vontade de querer morrer é enorme,1
ontem o role serviu pra encontrar um cara que me lembrou de um dos maiores micos da minha vida relembrar eh viver e querer morrer de tanta vergonha,0
tao linda q me faz querer morrer  ,0
não eu não vou querer morrer por um time.,0
Se faz vc querer morrer é alguma coisa importante...,1
esses toquinho de bola do galo me faz querer morrer,0
se eu tiver vontade de cagar durante o ep de got eu vou querer morrer,0
Se esse juiz marcar esse pênalti vai ser o maior erro da vida dele vai querer morrer !!,0
Hoje tem game of thrones Galera tomem cuidado  beba água  durma bastante  não se extresse  evite sair de casa pq você não vai querer morrer na estreia da última temporada de got né?,0
 oi razão do meu viver e querer morrer todos os dias,0
Qnd eu começo me apegar em alguém e a pessoa some 1 segundo já é motivo p mim querer morrer chorando,0
a sua família também te faz querer morrer ? pois a minha faz questão todos dos dias de fazer com que eu me sinta assim,1
OMG ela é tão linda que me faz querer morrer . pic.twitter.comTpID6MkUEO,0
Video aulas de 40 min que me fazem querer morrer mesmo que o prof seja mto bom,0
Acho engraçado quem nunca pariu filho comparar cólica menstrual com contrações. Tô aqui tendo cólicas e não tô me retorcendo a ponto de querer morrer ...,0
Quer vê eu querer morrer é alguém me pedir comida na rua e eu não ter dinheiro,0
playlist de musica no estilo que vc curte  artistas aleatorios que vc nunca ouviu faz voce querer morrer ums 60 menos,0
sair de casa com esse celular sem bateria é pedir pra querer morrer,0
façam de tudo para não morrer hoje se possível nem saiam do quarto vc nao vai querer morrer no dia da estreia da ultima temporada de game of thrones né?,0
Me perdi no abismo e voltei Teu amor diminui minha vontade de querer morrer Teu abraço é como um terapeuta que vem socorrer Todos os medos que eu guardo mesmo sem querer,0
fui dormir achando que ia acordar ótima pra trabalhar aí meu corpo lembrou que tomei cerveja gin e rum e não tá me deixando fazer nada além de querer morrer,0
